#OTU ID	BNC10.1_1	BNC10.1_2	BNC10.1_3	BNC10.3_1	BNC10.3_2	BNC10.3_3	BNC10.5_1	BNC10.5_2	BNC10.5_3	BNC10.7_1	BNC10.7_2	BNC10.7_3	BNC.no_1	BNC.no_2	BNC.no_3	BAF10.1_1	BAF10.1_2	BAF10.1_3	BAF10.3_1	BAF10.3_2	BAF10.3_3	BAF10.5_1	BAF10.5_2	BAF10.5_3	BAF10.7_1	BAF10.7_2	BAF10.7_3	BAF.no_1	BAF.no_2	BAF.no_3	RNC10.1_1	RNC10.1_2	RNC10.1_3	RNC10.3_1	RNC10.3_2	RNC10.3_3	RNC10.5_1	RNC10.5_2	RNC10.5_3	RNC10.7_1	RNC10.7_2	RNC10.7_3	RNC.no_1	RNC.no_2	RNC.no_3	RAF10.1_1	RAF10.1_2	RAF10.1_3	RAF10.3_1	RAF10.3_2	RAF10.3_3	RAF10.5_1	RAF10.5_2	RAF10.5_3	RAF10.7_1	RAF10.7_2	RAF10.7_3	RAF.no_1	RAF.no_2	RAF.no_3
955b8ac5995de5496673a8f4e3df57b0	0	0	0	0	0	0	48	33	13	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	16	29	14	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0
56e200b71e5898bf10a17b731d3b73bd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	12	0	0	5	0	0	0	0	0	0	18	24	24	0	0	0	0	0	0	0	0	0	5	60	45
bd6aff71d40a041af67d49d74fa7352c	0	0	0	17	0	10	0	0	0	0	0	0	0	4	0	14	29	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	38	23	33	0	0	0	0	0	5	0	0	0	0	0	0
6919f75a2b62983aff0a018d95765e7f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	45	9	0	0	0	0	0	0	0	0	0	23	25	0	0	0	0	0	0	0	0	29	63
1c3b39c6019a1a686740e96107da14ea	0	0	0	10	0	0	0	0	0	0	0	0	0	0	12	15	13	8	0	0	0	0	10	0	0	0	0	4	4	0	0	12	0	0	0	10	0	0	0	0	10	0	0	0	0	23	18	30	7	0	11	0	0	5	0	0	0	4	0	0
dfcbe943082643890c82a9183f49c327	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	33	16	28	0	0	0	0	0	0	0	0	12	0	0	0	7	0	9	0	0	0	0	0	0	0	0	0	0	0	0	18	0	41	0	0	0	0	28	0	0	0	0
83b0a171b65873932206d0528495c568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	29	0	0	0	0	31	53	19	0	0	0	0	22	0	0	0	0	30	0	0	13	0	0	0
a982a0f1091cb2e2cf172c626a0ae01a	17	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	68	42	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5b238ba15b5c0ef16348ba7911f828db	25	29	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	16	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	10
8e33a444c7a413436605f5396a37965a	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	50	38	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0
1c91b2da0ffeeaa03b7a2f0c0e9d28f1	0	0	22	26	11	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	22	15	0	0	0	0	0	0	0	16	8	0	17	0	0	0	0	0	0	0	0	0	0	0	7	0	0	13
9feb8fbfe831bf0ab6962a5cd1d004df	0	0	0	34	36	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	23	61	0	0	0	0	0	0	0	0	0	0	12	10	0	0	0	0	0	0	0	0	0	0	0	0
f6b101464f94f891cfe36e4accd5f467	0	0	0	0	0	0	0	0	0	0	12	8	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	21	128	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8246e1ddd3481fc3ab1d8c655f96e1ca	0	0	0	0	0	0	26	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	41	25	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62b7b991382dc584094ec47a0c5d18e8	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	19	22	25	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
808ed5cf3c8ddbdd2ac0a73f76598e54	0	0	0	23	52	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	3	0	0	0	0
f9683ea239313a9722147273f82a34fe	0	0	0	15	0	9	0	0	0	0	0	0	0	0	0	28	21	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	25	33	0	0	0	0	0	0	0	0	0	0	0	0
c9686272789665d8fcfbcbab6efac85f	4	0	0	33	9	0	0	0	0	0	0	8	0	0	0	0	20	14	0	0	0	7	0	0	0	0	0	0	0	0	0	17	0	0	0	11	0	0	0	0	0	0	0	0	0	35	0	40	0	0	0	0	0	0	0	0	0	0	0	0
b149720749f5e4996a4744b19f802b17	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a4d98ca36dc66a0161e195b9a625b708	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	16	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86d1130cf231d9cf84f79f2e999be076	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
da0a4d910cbf08b7b3b3811ee1d6806a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8af032555f3fd06dff85936cd48683a6	0	0	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88b8c5e8d9c459bc0d3aff4b157ed2b1	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	68	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1c73e5baad478d278d51ee555903cd69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	13	29	11	0	0	0	3	0	0	0	0	0	17	15	29	0	0	0	0	19	17
492c04e01574073d31f7273110d65112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9c9f830aca2da6aa1ebd1f6479f47a4e	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	28	31	0	0	0	0	0	0	0	16	21	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3a86b092155a03180bed882cd67148bf	11	60	0	0	5	0	0	0	0	11	12	16	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	3	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
2a52acba1d3d04ee8adb9b6ee8f574ee	0	0	190	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1b3d02558c2c944b5dbff50093d1c4de	0	0	0	0	0	0	0	0	0	12	8	0	0	0	0	0	0	0	27	9	0	19	8	0	0	5	0	55	0	11	8	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	8	7	11	0	0	0	0	0	0	0	0	0
a3ed78f7807b94f12593e891890e0fb1	0	17	30	0	0	0	0	0	0	0	0	0	0	0	0	7	8	26	0	0	0	0	0	0	0	0	0	0	10	0	0	17	14	0	0	0	12	0	0	0	0	0	0	0	0	19	0	15	0	0	0	0	0	0	0	0	0	0	0	16
ee2b17e7a2c0bdb24e8281dd35082409	0	0	0	20	6	9	0	0	0	3	0	0	0	8	0	0	30	38	3	0	0	0	0	8	0	0	0	0	0	6	3	11	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	2	0	0	0
761f179cf2ae0f4eb683531731dc31a5	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	25	7	22	0	0	0	6	0	0	0	0	0	0	0	0	0	3	0	0	5	0	0	0	0	0	0	0	0	0	0	23	27	44	0	0	9	0	6	2	0	0	0
d997a5429491f34bb96d2ae6b67a1483	0	0	0	0	0	26	0	0	0	0	0	0	0	0	11	30	18	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	9	0	0	0	0	0	0	0	18	0	22	0	0	0	0	0	0	0	0	0	0	0	0
e441ed0f2f0c5bbca15ff37439cdb9d9	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ee8a1dc25c7ba67cf158a0d285eab826	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	23	12	0	0	0	0	0	0	0	45	35
7c608fe1a5209339f0a439152e60fa31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	36	38	0	0	0	0	29	0	0	0	0	14	0	0	0	0	0	0
468b178baa29eebee837710342a0f910	0	0	0	0	25	21	0	0	0	0	0	0	0	0	0	0	0	0	19	25	0	0	0	0	0	0	0	0	0	0	0	0	0	26	9	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
e38d024585f371db2cd98c43b4ea04bd	0	0	0	0	0	0	69	17	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	39	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10f9e0c815aeb44272b154eb7b5e1751	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	34	50	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ceafe9361b0933b609f8b38701385c65	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	45	9	31	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	12	0	0	0	0	0	0	0	0	0	19	11	43	0	0	0	0	0	0	0	0	0	0	0	0
1ebc75a61ede02e5d0e4f375c03b5701	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	13	16	71	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	17	41	0	0	0	0	0	3	0	0	2	0	2	0
87f51b177452b63cad5391e5b63e003a	10	0	0	0	0	0	0	0	5	0	0	6	0	14	0	0	0	0	0	0	12	0	13	0	0	0	0	0	0	0	0	0	6	0	0	0	13	2	10	0	3	0	0	8	0	0	0	6	18	12	22	5	0	5	4	9	0	0	0	0
7137543af09542a8a7e3207d6ef97a0d	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
746ba878682c75351fe79703442e7a9a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	20	0	0	0	0	0	0	0	0	0	0
0e4a66f49dfcc3b2f7a57d775a6e36bb	16	9	14	9	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	41	30	4	0	0	0	0	0	0	0	0	0	0	0	0	6	8	0	0	0	0	0	0	0	0	0	0	0	0
762ce94a5f5caa4e8b338d6cbdea803f	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	14	16	62	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
234366ff9fffc7ae9eaadc77f12607c7	0	0	13	0	0	0	0	0	0	7	9	0	0	0	4	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	24	89	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a2b7dfebca41c6ae0f532dd755fa35f2	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0
c2ec5b30d24496ddd574a49de0f9bdb7	18	22	22	0	0	0	0	0	0	11	14	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	25	25	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
7e629d0e7fe44c573fc52ac0633d5a05	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8c9be7ed50aa9536cf1c91a499d12653	6	80	0	0	8	9	5	0	3	8	12	0	7	0	21	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ad1457ca9524866d54ff3106c6cc8e26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	96	38	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aa28000c638c354e9b96f0c453db2298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	22	0	33	0	0	18	13	0	0	0	15	21	31	0	0
a609f0c304a316ddcf75b087ae9a34da	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	44	12	0	0	0	42	38
d5cafe80f3d3b183d24435bd31988722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	19	0	0	0	0	0	0	0	0	0	9	24	18	0	0	0	0	0	0	0	0	0	10	45	31
5d03acd3f8f50ffe0c2be1377b883d2d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	8	0	0	0	0	0	0	0	0	0	0	31	11	0	0	0	0	0	0	0	0	0	13	50	40
f122c8ce51ebaf70d69c0d6448fdc434	14	18	19	0	4	5	0	0	0	0	0	0	3	0	0	4	9	18	0	0	0	0	0	3	0	0	6	3	0	0	11	14	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	4	0	3	0	0	0	0	4	0	0	0	0
e2111ca24ce82ab4c2ff74ae7da1818f	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	21	41	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	13	0	0	0	0	0	0	0	0	13	0	54	0	0	0	0	0	0	0	0	0	0	0	0
14e48cd5698fa8ca805380c70abb635a	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	34	57	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fe1c62d7afbf765a420d0b8be186f7a8	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	6	10	6	0	0	0	0	0	0	0	30	0	0	12	5	0	0	0	0	0	0	0	39	9
a7116d34e46fac8a07d49f8c9e0aa315	17	50	19	9	0	0	0	0	0	0	18	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b8b963ffe48124547961361e3e5b8422	0	20	0	0	0	0	0	7	0	0	0	11	0	0	0	0	0	0	0	0	0	9	0	0	0	0	8	0	0	0	75	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0
7bc93bbeb61eff39e03503e635b358ac	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	99	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c203e597f496e91c27ff65b006db8051	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	41
8b05ee21ff05e4856a36fed14951fa49	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9e43d90086bafa1519ed6df735cfc189	0	0	41	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	86	20	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c064e904a0752e3dcd26a608db66e727	0	8	7	9	0	10	0	0	0	0	0	0	0	5	0	12	9	24	5	0	0	0	5	0	5	0	0	2	0	0	0	0	4	0	3	0	0	7	0	0	0	0	14	0	0	0	8	0	0	0	0	0	0	7	0	0	0	5	13	0
c39dcdc86ac662ad9bc165ea947868b8	12	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	17	0	13	0	0	0	38	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
9e8b5b8c3d10d8af65ea688ea4d227f8	0	2	0	9	0	5	13	15	0	5	0	0	0	0	0	8	12	28	12	0	17	5	0	0	0	0	0	0	8	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
173d5fd4ed31e47a11ada94b8aeb9d1c	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ef4f80403a7802d2ee13ba42a024b092	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	26	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	14	56	15	0	0	0	0	0	0	0	0	0	0	0	0
a4593eb895b7fec6240d21d3aeda9a86	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f5efaab4944dca6092be8006004d7397	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b766a476198b219f67012792a8d0516d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0
a4fc1c57bd7a1766f8da276d03e878ff	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	14	48	12	0	0	0	0	0	0	0	0	0	0	0	8	3	0	0	0	0	0	0	0	0	0	0	12	0	6	0	5	27	0	0	0	0	0	4	12
c51ee495a38b4a6077a0eb6c5ac5305b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	20	0	0	0	0	0	0	0	0	0	13	19	15	0	0	0	0	0	0	0	0	0	7	29	40
ee06d6028edd17c100b8480d13b7df11	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1baaf99ccf32fc1013dca43de88cef04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	15	0	0	0	0	0	0	0	0	22	24	43	0	0	8	0	0	0	0	0	0	0
cc1f106dae404eca16e3b7d588d58645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
974224da6e2c57a9ac0165d18da02c6d	0	0	0	0	0	0	0	0	0	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	19	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
699673407e4ff60400e194dc73d2cf49	0	54	46	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
543da44da370f1ccd33d74e82382f1f7	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5ca17d6774e74b1866859898a7acdbc8	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	21	21	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	57	0	0	0	0	0	0	0	0	0	4	0	0
f90a1730475531d0a5bad095fc9fc835	10	18	17	6	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	34	34	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11ce749fcea570f0a62e078454378198	0	0	27	0	0	0	0	0	0	0	0	0	0	0	5	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	20	36	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6053e41c8647572d40b08cf5a03e58e5	0	34	7	6	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	17	0	0	0	0	0	0	0	0	0	0	0	0	16	0	24	0	0	0	0	0	0	0	0	3	0	0	0
aab8f09ef31d68b49e7177f857ea21a1	0	8	6	0	0	0	0	0	0	0	0	8	0	12	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	44	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1bf83758637b7033cd2cb3746bf37736	0	0	0	15	0	6	0	0	0	0	0	0	0	0	0	0	21	29	0	0	0	0	0	0	16	0	0	0	0	6	0	15	0	0	0	6	0	0	0	0	0	0	0	0	0	0	9	13	0	0	0	0	0	0	0	0	0	9	0	4
8ba1abe3351d4e2019a06528b9774b2c	0	37	22	0	0	8	0	0	0	0	0	0	0	8	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0
5fe0dc23e1a8f191085a9fdf25bbc577	0	0	0	5	3	5	0	0	0	0	0	0	0	0	8	9	20	22	0	0	0	0	0	3	0	0	0	0	0	9	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	16	12	24	0	0	2	0	0	0	0	0	0	0	0	3
55d2f2f7bd033ae4f3aaf3be09919a27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	44	0	20	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0
075fb8e2ada5448eaefa8f47ec4d8705	0	0	0	0	0	0	12	9	8	0	0	4	0	3	0	0	0	0	0	6	0	19	8	9	0	0	0	0	0	0	0	0	0	0	0	0	8	0	9	0	2	0	0	0	0	0	0	0	15	0	7	10	8	8	0	0	0	0	0	0
5c0644f23e7db04b7c8bd37098828313	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	14	0	0	0	0	0	0	6	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
